BlockTime,Miner0Proportion,Difficulty
84682,51728744059,0.88360,0.54293
84683,51729814127,0.88360,0.54293
84685,51731356361,0.88358,0.54293
84686,51732644156,0.88358,0.54293
84687,51732888162,0.88358,0.54293
84689,51734894468,0.88355,0.54293
84690,51734955098,0.88355,0.54293
84691,51735521081,0.88355,0.54293
84693,51737275769,0.88354,0.54293
84694,51738045149,0.88355,0.54293
84695,51738603022,0.88355,0.54293
84696,51738610539,0.88355,0.54293
84697,51739612461,0.88355,0.54293
84698,51740259054,0.88355,0.54293
84699,51740461778,0.88355,0.54293
84700,51741145003,0.88355,0.54293
84701,51742046393,0.88356,0.54293
84702,51742278781,0.88356,0.54293
84703,51742299950,0.88356,0.54293
84704,51742920547,0.88356,0.54293
84705,51743310576,0.88356,0.54293
84707,51745453092,0.88355,0.54293
84708,51745577400,0.88355,0.54293
84709,51745690958,0.88355,0.54293
84710,51746318412,0.88356,0.54293
84711,51746512966,0.88356,0.54293
84712,51746534948,0.88356,0.54293
84713,51747132515,0.88356,0.54293
84714,51747635526,0.88356,0.54293
84715,51747924274,0.88356,0.54293
84716,51748439977,0.88356,0.54293
84717,51749342698,0.88357,0.54293
84718,51750044718,0.88357,0.54293
84720,51753075581,0.88356,0.54293
84721,51753505704,0.88356,0.54293
84722,51754760600,0.88356,0.54293
84723,51756692043,0.88356,0.54293
84724,51756922639,0.88356,0.54293
84726,51759255056,0.88355,0.54293
84727,51759904599,0.88356,0.54293
84728,51760049409,0.88356,0.54293
84729,51760118444,0.88356,0.54293
84730,51760165990,0.88356,0.54293
84731,51761365065,0.88356,0.54293
84732,51762330819,0.88356,0.54293
84733,51762644887,0.88356,0.54293
84734,51763343284,0.88357,0.54293
84735,51763518794,0.88357,0.54293
84736,51763887978,0.88357,0.54293
84737,51763946090,0.88357,0.54293
84738,51764825249,0.88357,0.54293
84739,51765381276,0.88357,0.54293
84740,51765923169,0.88357,0.54293
84741,51766789857,0.88357,0.54293
84742,51766802446,0.88358,0.54293
84743,51767282489,0.88358,0.54293
84744,51769536654,0.88358,0.54293
84745,51770049385,0.88358,0.54293
84746,51771618937,0.88358,0.54293
84747,51771971514,0.88358,0.54293
84748,51772684177,0.88358,0.54293
84749,51773137073,0.88359,0.54293
84750,51773510929,0.88359,0.54293
84751,51773885504,0.88359,0.54293
84752,51774304468,0.88359,0.54293
84753,51775254933,0.88359,0.54293
84754,51775590088,0.88359,0.54293
84755,51776091470,0.88359,0.54293
84756,51776854798,0.88360,0.54293
84757,51777914270,0.88360,0.54293
84758,51778039157,0.88360,0.54293
84759,51778353675,0.88360,0.54293
84760,51778805915,0.88360,0.54293
84761,51778946092,0.88360,0.54293
84762,51779870724,0.88360,0.54293
84763,51780849200,0.88360,0.54293
84764,51782072647,0.88361,0.54293
84765,51782396968,0.88361,0.54293
84767,51784870081,0.88360,0.54293
84768,51785152304,0.88360,0.54293
84769,51785385381,0.88360,0.54293
84772,51788287962,0.88357,0.54293
84773,51788288160,0.88357,0.54293
84774,51788458313,0.88357,0.54293
84775,51789706565,0.88357,0.54293
84778,51791898353,0.88355,0.54293
84779,51792100117,0.88356,0.54293
84780,51792415698,0.88356,0.54293
84781,51792571320,0.88356,0.54293
84782,51792679588,0.88356,0.54293
84783,51793047019,0.88356,0.54293
84784,51793946356,0.88356,0.54293
84785,51793997332,0.88356,0.54293
84786,51794144492,0.88357,0.54293
84787,51795142525,0.88357,0.54293
84788,51796269935,0.88357,0.54293
84790,51798433521,0.88356,0.54293
84791,51798530888,0.88356,0.54293
84793,51800803017,0.88355,0.54293
84794,51801198920,0.88355,0.54293
84795,51801293772,0.88355,0.54293
84796,51801566518,0.88356,0.54293
84797,51801901636,0.88356,0.54293
84798,51802455878,0.88356,0.54293
84799,51803242890,0.88356,0.54293
84800,51804410647,0.88356,0.54293
84801,51804969209,0.88356,0.54293
84802,51805336294,0.88356,0.54293
84803,51805480474,0.88357,0.54293
84804,51805612179,0.88357,0.54293
84805,51806199141,0.88357,0.54293
84807,51807638750,0.88355,0.54293
84808,51808846509,0.88355,0.54293
84809,51808856741,0.88355,0.54293
84810,51809797505,0.88355,0.54293
84811,51810188864,0.88355,0.54293
84813,51812223999,0.88354,0.54293
84814,51812481758,0.88355,0.54293
84815,51812817936,0.88355,0.54293
84816,51813073014,0.88355,0.54293
84817,51813758816,0.88355,0.54293
84818,51814706442,0.88355,0.54293
84819,51814766186,0.88355,0.54293
84822,51816600169,0.88353,0.54293
84823,51816731801,0.88353,0.54293
84824,51817403952,0.88354,0.54293
84825,51818651737,0.88354,0.54293
84826,51818870809,0.88354,0.54293
84827,51819965606,0.88354,0.54293
84828,51820472062,0.88354,0.54293
84829,51820553948,0.88354,0.54293
84830,51820589317,0.88354,0.54293
84831,51821198891,0.88354,0.54293
84833,51823457601,0.88354,0.54293
84834,51823782407,0.88354,0.54293
84835,51824889273,0.88354,0.54293
84836,51825704676,0.88354,0.54293
84837,51826069611,0.88354,0.54293
84838,51826317941,0.88354,0.54293
84839,51826470970,0.88354,0.54293
84840,51827683760,0.88355,0.54293
84841,51828636244,0.88355,0.54293
84842,51828882256,0.88355,0.54293
84843,51829971584,0.88355,0.54293
84844,51830286015,0.88355,0.54293
84845,51831466696,0.88353,0.54293
84846,51831788016,0.88355,0.54293
84847,51832773762,0.88356,0.54293
84848,51833062994,0.88356,0.54293
84849,51833185044,0.88356,0.54293
84850,51833224342,0.88356,0.54293
84851,51833746771,0.88356,0.54293
84852,51834933612,0.88356,0.54293
84853,51835047226,0.88356,0.54293
84854,51835707031,0.88356,0.54293
84855,51835774865,0.88357,0.54293
84856,51836597526,0.88357,0.54293
84857,51836927894,0.88357,0.54293
84858,51837010949,0.88357,0.54293
84859,51837578951,0.88357,0.54293
84860,51839126031,0.88357,0.54293
84861,51839334643,0.88357,0.54293
84862,51841593799,0.88358,0.54293
84863,51841952927,0.88358,0.54293
84864,51842457276,0.88358,0.54293
84865,51842672434,0.88358,0.54293
84866,51843715498,0.88358,0.54293
84867,51844287883,0.88358,0.54293
84868,51846159438,0.88358,0.54293
84869,51846182315,0.88359,0.54293
84870,51847026220,0.88359,0.54293
84871,51848559674,0.88359,0.54293
84872,51848596203,0.88359,0.54293
84873,51848708739,0.88359,0.54293
84874,51849395959,0.88359,0.54293
84875,51849601120,0.88359,0.54293
84876,51849832735,0.88359,0.54293
84878,51852128044,0.88359,0.54293
84879,51852499486,0.88359,0.54293
84880,51853324932,0.88359,0.54293
84881,51853986655,0.88359,0.54293
84883,51857143801,0.88358,0.54293
84884,51857580745,0.88358,0.54293
84885,51858059254,0.88358,0.54293
84886,51858104735,0.88359,0.54293
84887,51858299504,0.88359,0.54293
84888,51858808748,0.88359,0.54293
84889,51859593643,0.88359,0.54293
84890,51860216105,0.88359,0.54293
84891,51860932046,0.88359,0.54293
84892,51861754534,0.88359,0.54293
84893,51861865180,0.88359,0.54293
84894,51861897171,0.88360,0.54293
84895,51862126641,0.88360,0.54293
84896,51862349228,0.88360,0.54293
84897,51863502139,0.88360,0.54293
84898,51863990932,0.88360,0.54293
84899,51865288228,0.88360,0.54293
84901,51866650748,0.88356,0.54293
84902,51867155997,0.88356,0.54293
84903,51867816392,0.88356,0.54293
84904,51868235205,0.88356,0.54293
84905,51868326435,0.88356,0.54293
84906,51868712055,0.88357,0.54293
84907,51869013327,0.88357,0.54293
84908,51869799897,0.88357,0.54293
84909,51871269033,0.88357,0.54293
84910,51871603095,0.88357,0.54293
84911,51872604956,0.88357,0.54293
84912,51872887452,0.88357,0.54293
84913,51872909828,0.88357,0.54293
84914,51873370636,0.88358,0.54293
84915,51873375641,0.88358,0.54293
84916,51873969746,0.88358,0.54293
84917,51874679639,0.88358,0.54293
84919,51877109829,0.88357,0.54293
84920,51877287514,0.88357,0.54293
84921,51877514278,0.88357,0.54293
84922,51878184473,0.88358,0.54293
84923,51878680798,0.88358,0.54293
84924,51879683379,0.88358,0.54293
84925,51879937526,0.88358,0.54293
84927,51881885050,0.88357,0.54293
84929,51883210164,0.88355,0.54293
84930,51883452038,0.88355,0.54293
84931,51883551812,0.88355,0.54293
84932,51886058139,0.88355,0.54293
84934,51886896830,0.88353,0.54293
84935,51887495189,0.88353,0.54293
84936,51888599711,0.88354,0.54293
84937,51889021593,0.88354,0.54293
84938,51890460996,0.88354,0.54293
84939,51890487590,0.88354,0.54293
84940,51890494067,0.88354,0.54293
84942,51892736783,0.88353,0.54293
84943,51893353314,0.88353,0.54293
84944,51894833569,0.88354,0.54293
84945,51895230322,0.88354,0.54293
84946,51895267418,0.88354,0.54293
84948,51897532991,0.88353,0.54293
84949,51897714946,0.88353,0.54293
84950,51897989204,0.88353,0.54293
84952,51900343083,0.88352,0.54293
84953,51900946663,0.88352,0.54293
84954,51902782560,0.88353,0.54293
84955,51902959157,0.88353,0.54293
84956,51903116256,0.88353,0.54293
84957,51903266124,0.88353,0.54293
84958,51903505159,0.88353,0.54293
84959,51904509468,0.88353,0.54293
84960,51904852451,0.88353,0.54293
84961,51905409389,0.88353,0.54293
84962,51905838695,0.88354,0.54293
84963,51906400134,0.88354,0.54293
84966,51909220537,0.88352,0.54293
84967,51909545150,0.88352,0.54293
84968,51909922294,0.88352,0.54293
84969,51910729295,0.88352,0.54293
84970,51911776355,0.88352,0.54293
84972,51914467171,0.88351,0.54293
84973,51915396991,0.88352,0.54293
84974,51915444839,0.88352,0.54293
84975,51915510705,0.88352,0.54293
84976,51916561674,0.88352,0.54293
84977,51917040341,0.88352,0.54293
84978,51917062657,0.88352,0.54293
84979,51917411893,0.88352,0.54293
84980,51918551284,0.88353,0.54293
84981,51918578161,0.88353,0.54293
84982,51918723146,0.88353,0.54293
84983,51918748711,0.88353,0.54293
84984,51919303814,0.88353,0.54293
84985,51919630986,0.88353,0.54293
84986,51919890941,0.88353,0.54293
84988,51921759720,0.88352,0.54293
84989,51922008938,0.88353,0.54293
84991,51923802962,0.88352,0.54293
84992,51924267183,0.88352,0.54293
84993,51925218656,0.88352,0.54293
84994,51926148192,0.88352,0.54293
84995,51926721431,0.88352,0.54293
84996,51927654972,0.88352,0.54293
84997,51927811978,0.88353,0.54293
84998,51927936738,0.88353,0.54293
84999,51929245745,0.88353,0.54293
85000,51929876476,0.88353,0.54293
85001,51930535346,0.88353,0.54293
85002,51930782612,0.88353,0.54293
85006,51934236299,0.88350,0.54293
85007,51934618053,0.88350,0.54293
85008,51935789534,0.88351,0.54293
85010,51937226654,0.88348,0.54293
85011,51937694091,0.88349,0.54293
85012,51937976747,0.88349,0.54293
85013,51939286233,0.88349,0.54293
85014,51940077923,0.88349,0.54293
85015,51940522532,0.88349,0.54293
85016,51941688365,0.88349,0.54293
85017,51942127086,0.88349,0.54293
85018,51943275837,0.88350,0.54293
85019,51943622001,0.88350,0.54293
85020,51944081417,0.88350,0.54293
85021,51944724840,0.88350,0.54293
85022,51945479937,0.88350,0.54293
85023,51945494061,0.88350,0.54293
85024,51946039060,0.88350,0.54293
85025,51946437691,0.88350,0.54293
85026,51946801568,0.88351,0.54293
85027,51947254486,0.88351,0.54293
85028,51948408372,0.88351,0.54293
85029,51948889334,0.88351,0.54293
85030,51950239147,0.88351,0.54293
85031,51950701596,0.88351,0.54293
85032,51951026575,0.88351,0.54293
85033,51951261575,0.88352,0.54293
85034,51951619302,0.88352,0.54293
85035,51951946910,0.88352,0.54293
85036,51952027005,0.88352,0.54293
85037,51952302144,0.88352,0.54293
85038,51952401543,0.88352,0.54293
85039,51952958833,0.88352,0.54293
85040,51953500579,0.88353,0.54293
85041,51953773118,0.88353,0.54293
85042,51955421056,0.88353,0.54293
85043,51956295102,0.88353,0.54293
85044,51957775761,0.88353,0.54293
85045,51957847102,0.88353,0.54293
85046,51958228379,0.88353,0.54293
85047,51958634338,0.88353,0.54293
85048,51958715069,0.88354,0.54293
85049,51958882112,0.88354,0.54293
85051,51961152622,0.88353,0.54293
85052,51962441135,0.88353,0.54293
85053,51962578290,0.88353,0.54293
85054,51963432565,0.88353,0.54293
85055,51963752709,0.88353,0.54293
85056,51964408776,0.88354,0.54293
85057,51964619312,0.88354,0.54293
85058,51964851068,0.88354,0.54293
85059,51965446674,0.88354,0.54293
85060,51965527200,0.88354,0.54293
85061,51966471414,0.88354,0.54293
85062,51967189565,0.88354,0.54293
85063,51967307015,0.88355,0.54293
85064,51967554619,0.88355,0.54293
85065,51968563792,0.88355,0.54293
85066,51968916927,0.88355,0.54293
85067,51968965838,0.88355,0.54293
85069,51970960355,0.88354,0.54293
85070,51971361673,0.88354,0.54293
85071,51972701911,0.88354,0.54293
85072,51972726992,0.88355,0.54293
85073,51974030919,0.88355,0.54293
85075,51975886790,0.88353,0.54293
85076,51975929196,0.88353,0.54293
85077,51976435513,0.88353,0.54293
85078,51976462598,0.88353,0.54293
85079,51976741488,0.88353,0.54293
85080,51976850623,0.88353,0.54293
85081,51977356431,0.88353,0.54293
85082,51979297153,0.88354,0.54293
85083,51979407151,0.88354,0.54293
85084,51980640595,0.88354,0.54293
85085,51980758750,0.88354,0.54293
85086,51980782005,0.88354,0.54293
85087,51981330095,0.88354,0.54293
85088,51982643755,0.88354,0.54293
85089,51982854982,0.88355,0.54293
85090,51982908062,0.88355,0.54293
85091,51983032800,0.88355,0.54293
85092,51983347720,0.88355,0.54293
85093,51984271853,0.88355,0.54293
85094,51984279422,0.88355,0.54293
85095,51984646830,0.88355,0.54293
85096,51985019553,0.88356,0.54293
85097,51985446125,0.88356,0.54293
85098,51986005253,0.88356,0.54293
85099,51986255072,0.88356,0.54293
85100,51986345737,0.88356,0.54293
85101,51986518045,0.88356,0.54293
85102,51987495942,0.88356,0.54293
85103,51988217980,0.88356,0.54293
85104,51988957929,0.88357,0.54293
85105,51988994741,0.88357,0.54293
85106,51989684970,0.88357,0.54293
85107,51990077421,0.88357,0.54293
85108,51990423698,0.88357,0.54293
85110,51992164958,0.88356,0.54293
85111,51992885869,0.88356,0.54293
85112,51992992667,0.88357,0.54293
85113,51993515653,0.88357,0.54293
85114,51993682567,0.88357,0.54293
85115,51994191079,0.88357,0.54293
85116,51994309918,0.88357,0.54293
85117,51994640773,0.88357,0.54293
85118,51995139523,0.88357,0.54293
85119,51995579839,0.88357,0.54293
85120,51997543632,0.88355,0.54293
85121,51997760693,0.88358,0.54293
85122,51997863665,0.88358,0.54293
85123,51998604757,0.88358,0.54293
85124,51998664783,0.88358,0.54293
85125,51998871384,0.88358,0.54293
85126,51998959033,0.88358,0.54293
85127,51999332528,0.88359,0.54293
85128,51999742292,0.88359,0.54293
85129,51999934085,0.88359,0.54293
85130,52000012536,0.88359,0.54293
85131,52000150244,0.88359,0.54293
85132,52000854049,0.88359,0.54293
85133,52001683031,0.88359,0.54293
85134,52003284674,0.88360,0.54293
85135,52004339243,0.88360,0.54293
85136,52004481507,0.88360,0.54293
85137,52004920005,0.88360,0.54293
85138,52004938924,0.88360,0.54293
85139,52005525708,0.88360,0.54293
85140,52006180559,0.88360,0.54293
85141,52007188909,0.88360,0.54293
85142,52007342161,0.88361,0.54293
85143,52007737193,0.88361,0.54293
85144,52008905032,0.88361,0.54293
85145,52009635320,0.88361,0.54293
85146,52010321735,0.88361,0.54293
85147,52010671068,0.88361,0.54293
85148,52011075610,0.88361,0.54293
85149,52011266321,0.88362,0.54293
85150,52011460219,0.88362,0.54293
85151,52011655829,0.88362,0.54293
85152,52012250205,0.88362,0.54293
85153,52012749817,0.88362,0.54293
85155,52015469548,0.88361,0.54293
85156,52016044549,0.88361,0.54293
85157,52016612841,0.88361,0.54293
85158,52016720512,0.88362,0.54293
85159,52018338861,0.88362,0.54293
85162,52020374224,0.88359,0.54293
85163,52021012918,0.88359,0.54293
85164,52021726809,0.88359,0.54293
85165,52021961964,0.88359,0.54293
85166,52022118912,0.88359,0.54293
85167,52023039548,0.88359,0.54293
85168,52024632941,0.88359,0.54293
85169,52026474449,0.88360,0.54293
85170,52027162128,0.88360,0.54293
85171,52027610510,0.88360,0.54293
85173,52029716308,0.88359,0.54293
85175,52030934890,0.88357,0.54293
85176,52032235949,0.88357,0.54293
85177,52032529145,0.88357,0.54293
85178,52033260191,0.88357,0.54293
85179,52034095099,0.88357,0.54293
85180,52034122472,0.88358,0.54293
85182,52036009497,0.88357,0.54293
85183,52036199459,0.88357,0.54293
85184,52036513447,0.88357,0.54293
85185,52038089214,0.88357,0.54293
85189,52041455482,0.88354,0.54293
85190,52042010588,0.88354,0.54293
85191,52042345738,0.88354,0.54293
85192,52043450613,0.88355,0.54293
85193,52044558000,0.88355,0.54293
85194,52045842723,0.88355,0.54293
85195,52046377807,0.88355,0.54293
85196,52046558577,0.88355,0.54293
85197,52046752704,0.88355,0.54293
85198,52047968986,0.88355,0.54293
85200,52049540648,0.88353,0.54293
85201,52049823320,0.88353,0.54293
85202,52050380492,0.88354,0.54293
85203,52050426223,0.88354,0.54293
85204,52051140457,0.88354,0.54293
85205,52051881738,0.88354,0.54293
85208,52055725680,0.88352,0.54293
85209,52055760286,0.88352,0.54293
85210,52055908962,0.88352,0.54293
85211,52056408133,0.88352,0.54293
85212,52056686827,0.88353,0.54293
85213,52057366832,0.88353,0.54293
85214,52058060809,0.88353,0.54293
85215,52058456172,0.88353,0.54293
85216,52058872642,0.88353,0.54293
85217,52059477755,0.88353,0.54293
85218,52059522797,0.88353,0.54293
85219,52060038626,0.88354,0.54293
85220,52061190900,0.88354,0.54293
85221,52062481792,0.88354,0.54293
85222,52062953031,0.88354,0.54293
85223,52064258992,0.88354,0.54293
85224,52066438710,0.88354,0.54293
85226,52068157655,0.88352,0.54293
85228,52069743850,0.88350,0.54293
85229,52070544642,0.88350,0.54293
85230,52072295101,0.88350,0.54293
85231,52072734359,0.88350,0.54293
85232,52073262292,0.88351,0.54293
85233,52073447239,0.88351,0.54293
85234,52073991000,0.88351,0.54293
85235,52074264269,0.88351,0.54293
85237,52076884535,0.88350,0.54293
85238,52077089547,0.88350,0.54293
85239,52077497855,0.88350,0.54293
85240,52078307244,0.88351,0.54293
85241,52078715614,0.88351,0.54293
85242,52078779148,0.88351,0.54293
85243,52079241207,0.88351,0.54293
85244,52079653259,0.88351,0.54293
85245,52079724926,0.88351,0.54293
85248,52082759649,0.88349,0.54293
85249,52082913557,0.88349,0.54293
85250,52083026585,0.88350,0.54293
85251,52083149828,0.88350,0.54293
85252,52083657119,0.88350,0.54293
85253,52083872085,0.88350,0.54293
85256,52087568242,0.88348,0.54293
85257,52088115637,0.88348,0.54293
85258,52088643981,0.88348,0.54293
85259,52088993773,0.88348,0.54293
85260,52090361872,0.88346,0.54293
85261,52090597453,0.88349,0.54293
85263,52092097033,0.88345,0.54293
85264,52093029223,0.88346,0.54293
85265,52093884070,0.88346,0.54293
85266,52094812350,0.88346,0.54293
85267,52094946560,0.88346,0.54293
85268,52095041157,0.88346,0.54293
85269,52095597671,0.88346,0.54293
85270,52095723895,0.88346,0.54293
85271,52095858145,0.88347,0.54293
85272,52096486421,0.88347,0.54293
85273,52096653615,0.88347,0.54293
85274,52096837290,0.88347,0.54293
85275,52096881510,0.88347,0.54293
85276,52097068455,0.88347,0.54293
85277,52097528900,0.88347,0.54293
85278,52097616625,0.88348,0.54293
85279,52098216897,0.88348,0.54293
85280,52098754009,0.88348,0.54293
85281,52099561226,0.88348,0.54293
85282,52100335276,0.88348,0.54293
85283,52100613940,0.88348,0.54293
85284,52100867235,0.88348,0.54293
85285,52100935337,0.88348,0.54293
85286,52101925933,0.88349,0.54293
85287,52103113275,0.88349,0.54293
85288,52103183450,0.88349,0.54293
85289,52104333970,0.88349,0.54293
85290,52104615126,0.88349,0.54293
85291,52104890545,0.88349,0.54293
85292,52104937602,0.88349,0.54293
85293,52105032661,0.88350,0.54293
85294,52105230495,0.88350,0.54293
85296,52106872421,0.88349,0.54293
85297,52107093759,0.88349,0.54293
85298,52107514703,0.88349,0.54293
85299,52108402569,0.88349,0.54293
85300,52109014860,0.88349,0.54293
85301,52109450611,0.88349,0.54293
85302,52110508754,0.88350,0.54293
85303,52112195235,0.88350,0.54293
85304,52114491440,0.88350,0.54293
85305,52114975584,0.88350,0.54293
85306,52115115592,0.88350,0.54293
85307,52115505058,0.88350,0.54293
85310,52118572685,0.88348,0.54293
85311,52118606232,0.88349,0.54293
85312,52120738196,0.88349,0.54293
85313,52121653942,0.88349,0.54293
85314,52121986064,0.88349,0.54293
85315,52122284944,0.88349,0.54293
85316,52122453352,0.88349,0.54293
85317,52122557320,0.88349,0.54293
85318,52122985152,0.88349,0.54293
85319,52124050318,0.88350,0.54293
85320,52124718568,0.88350,0.54293
85321,52124800470,0.88350,0.54293
85322,52125486002,0.88350,0.54293
85323,52126226279,0.88350,0.54293
85324,52126457803,0.88350,0.54293
85325,52126756566,0.88350,0.54293
85326,52128528099,0.88351,0.54293
85327,52129075778,0.88351,0.54293
85328,52129679369,0.88351,0.54293
85329,52131630648,0.88351,0.54293
85330,52131730511,0.88351,0.54293
85331,52131860645,0.88351,0.54293
85332,52132327142,0.88351,0.54293
85333,52132460592,0.88352,0.54293
85336,52135832041,0.88350,0.54293
85338,52137843846,0.88349,0.54293
85339,52137885806,0.88349,0.54293
85340,52138017567,0.88349,0.54293
85341,52138973508,0.88349,0.54293
85342,52139244606,0.88349,0.54293
85343,52139831333,0.88349,0.54293
85344,52139964349,0.88350,0.54293
85345,52140479371,0.88350,0.54293
85346,52141179956,0.88350,0.54293
85347,52141443427,0.88350,0.54293
85348,52141603532,0.88350,0.54293
85349,52142494268,0.88350,0.54293
85350,52142819578,0.88350,0.54293
85351,52142984276,0.88350,0.54293
85352,52143819171,0.88351,0.54293
85353,52144136457,0.88351,0.54293
85354,52144806280,0.88351,0.54293
85355,52144964278,0.88351,0.54293
85356,52145128478,0.88351,0.54293
85357,52145220983,0.88351,0.54293
85358,52145622970,0.88351,0.54293
85359,52145751077,0.88352,0.54293
85360,52145751611,0.88352,0.54293
85361,52146830157,0.88352,0.54293
85362,52147395133,0.88352,0.54293
85363,52147910174,0.88352,0.54293
85364,52148620224,0.88352,0.54293
85365,52149108030,0.88352,0.54293
85366,52149240110,0.88353,0.54293
85367,52149871245,0.88353,0.54293
85368,52150254732,0.88353,0.54293
85369,52151086763,0.88353,0.54293
85370,52152312021,0.88353,0.54293
85371,52152534377,0.88353,0.54293
85372,52154276876,0.88353,0.54293
85373,52154314211,0.88353,0.54293
85374,52154794412,0.88354,0.54293
85375,52155106931,0.88354,0.54293
85376,52156302352,0.88354,0.54293
85377,52156581088,0.88354,0.54293
85379,52158190301,0.88353,0.54293
85380,52158386225,0.88353,0.54293
85381,52158885645,0.88353,0.54293
85382,52159001967,0.88354,0.54293
85383,52160104846,0.88354,0.54293
85384,52160229016,0.88354,0.54293
85385,52160253153,0.88354,0.54293
85386,52160800891,0.88354,0.54293
85387,52161788637,0.88354,0.54293
85388,52162249068,0.88354,0.54293
85389,52163080541,0.88354,0.54293
85390,52163689931,0.88355,0.54293
85391,52163761915,0.88355,0.54293
85392,52164655706,0.88355,0.54293
85393,52164807204,0.88355,0.54293
85394,52166721431,0.88355,0.54293
85395,52167152140,0.88355,0.54293
85396,52167356470,0.88355,0.54293
85397,52167670584,0.88356,0.54293
85398,52167805382,0.88356,0.54293
85399,52168453710,0.88356,0.54293
85400,52169781935,0.88356,0.54293
85401,52170088784,0.88356,0.54293
85402,52170525462,0.88356,0.54293
85403,52170994472,0.88356,0.54293
85404,52172391830,0.88357,0.54293
85405,52173580305,0.88357,0.54293
85406,52173785964,0.88357,0.54293
85407,52174684057,0.88357,0.54293
85410,52177680425,0.88350,0.54293
85411,52177942491,0.88350,0.54293
85412,52178552448,0.88351,0.54293
85413,52178742825,0.88351,0.54293
85414,52178841251,0.88351,0.54293
85415,52180950484,0.88351,0.54293
85416,52181717872,0.88351,0.54293
85417,52182058205,0.88351,0.54293
85418,52183794830,0.88351,0.54293
85419,52184064576,0.88352,0.54293
85420,52184690364,0.88352,0.54293
85421,52184832815,0.88352,0.54293
85422,52185506873,0.88352,0.54293
85423,52185568324,0.88352,0.54293
85425,52187375147,0.88351,0.54293
85426,52187714653,0.88351,0.54293
85427,52187782665,0.88351,0.54293
85428,52188131727,0.88352,0.54293
85429,52189251342,0.88352,0.54293
85430,52190706241,0.88352,0.54293
85431,52191702782,0.88352,0.54293
85432,52192254344,0.88352,0.54293
85433,52192704306,0.88352,0.54293
85434,52192993774,0.88352,0.54293
85435,52193536672,0.88353,0.54293
85437,52195604878,0.88352,0.54293
85438,52195845152,0.88352,0.54293
85439,52195973865,0.88352,0.54293
85441,52197938912,0.88351,0.54293
85442,52198075818,0.88351,0.54293
85443,52199326435,0.88351,0.54293
85444,52199500868,0.88351,0.54293
85445,52200068523,0.88352,0.54293
85446,52200564091,0.88352,0.54293
85447,52202516384,0.88352,0.54293
85448,52203869826,0.88352,0.54293
85449,52204421365,0.88352,0.54293
85450,52205290748,0.88352,0.54293
85451,52205975034,0.88352,0.54293
85452,52206849160,0.88353,0.54293
85453,52207313985,0.88353,0.54293
85454,52207524172,0.88353,0.54293
85455,52207700487,0.88353,0.54293
85456,52207907118,0.88353,0.54293
85457,52208068890,0.88353,0.54293
85458,52208476763,0.88353,0.54293
85459,52208627312,0.88353,0.54293
85460,52209345526,0.88354,0.54293
85461,52209555448,0.88354,0.54293
85462,52209928118,0.88354,0.54293
85463,52211293661,0.88354,0.54293
85464,52211768735,0.88354,0.54293
85465,52212752169,0.88354,0.54293
85466,52212853999,0.88354,0.54293
85467,52212964798,0.88355,0.54293
85468,52214526933,0.88355,0.54293
85469,52215282390,0.88355,0.54293
85470,52215403853,0.88355,0.54293
85471,52215470260,0.88355,0.54293
85472,52216518838,0.88355,0.54293
85475,52218178175,0.88352,0.54293
85476,52219289300,0.88352,0.54293
85477,52220056347,0.88352,0.54293
85478,52220061649,0.88353,0.54293
85479,52220966500,0.88353,0.54293
85480,52222535324,0.88351,0.54293
85481,52222715299,0.88353,0.54293
85482,52223745760,0.88353,0.54293
85483,52223872141,0.88353,0.54293
85484,52224129269,0.88353,0.54293
85485,52224362006,0.88354,0.54293
85486,52224534222,0.88354,0.54293
85487,52225225658,0.88354,0.54293
85488,52225247768,0.88354,0.54293
85489,52225902795,0.88354,0.54293
85490,52227049767,0.88354,0.54293
85491,52228205104,0.88354,0.54293
85492,52229423603,0.88354,0.54293
85493,52229524078,0.88355,0.54293
85494,52230411554,0.88355,0.54293
85495,52230708805,0.88355,0.54293
85496,52232056046,0.88355,0.54293
85497,52234186605,0.88355,0.54293
85498,52236426304,0.88355,0.54293
85499,52236646092,0.88355,0.54293
85500,52237717642,0.88356,0.54293
85503,52240101420,0.88352,0.54293
85504,52240434342,0.88353,0.54293
85505,52240576075,0.88353,0.54293
85506,52240618271,0.88353,0.54293
85507,52240968786,0.88353,0.54293
85508,52241297246,0.88353,0.54293
85509,52243025691,0.88353,0.54293
85510,52243399586,0.88353,0.54293
85511,52243466744,0.88354,0.54293
85512,52243700932,0.88354,0.54293
85513,52244267829,0.88354,0.54293
85514,52244510289,0.88354,0.54293
85517,52247068662,0.88352,0.54293
85518,52247756410,0.88352,0.54293
85519,52248979166,0.88352,0.54293
85520,52249313344,0.88352,0.54293
85521,52250331649,0.88353,0.54293
85522,52250608854,0.88353,0.54293
85523,52250917342,0.88353,0.54293
85524,52251985170,0.88353,0.54293
85525,52252405997,0.88353,0.54293
85526,52252452542,0.88353,0.54293
85527,52252951210,0.88353,0.54293
85528,52253573215,0.88354,0.54293
85529,52254838026,0.88354,0.54293
85530,52254890189,0.88354,0.54293
85531,52254934274,0.88354,0.54293
85532,52255299825,0.88354,0.54293
85533,52255927445,0.88354,0.54293
85534,52255940255,0.88354,0.54293
85536,52258240501,0.88353,0.54293
85537,52259326931,0.88354,0.54293
